(570.0754849910736, 97)
(570.5888531208038, 94)
(571.1230421066284, 75)
(571.6433660984039, 69)
(572.1730229854584, 82)
(572.7062029838562, 92)
(573.2561190128326, 94)
(573.7975430488586, 93)
(574.336755990982, 84)
(574.8610501289368, 83)
(575.421186208725, 102)
(575.9421560764313, 53)
(576.4854869842529, 19)
(577.0033731460571, 16)
(577.5500950813293, 26)
(578.0581541061401, 55)
(578.5768451690674, 65)
(579.0933091640472, 52)
(579.6089661121368, 51)
(580.132306098938, 47)
(580.6396691799164, 58)
(581.1632511615753, 82)
(581.6827001571655, 85)
(582.2193150520325, 65)
(582.728816986084, 56)
(583.2411160469055, 45)
(583.7493090629578, 44)
(584.271073102951, 45)
(584.7847499847412, 56)
(585.3222551345825, 47)
(585.8373951911926, 43)
(586.3861210346222, 8)
(586.9053721427917, 45)
(587.4234330654144, 88)
(587.9677391052246, 89)
(588.4892551898956, 74)
(589.0212721824646, 42)
(589.5339171886444, 43)
(590.0616521835327, 43)
(590.6089210510254, 47)
(591.1646201610565, 51)
(591.7122411727905, 44)
(592.2529990673065, 43)
(592.7793271541595, 28)
(593.3119170665741, 4)
(593.8471710681915, 10)
(594.555920124054, 22)
(595.0976819992065, 8)
(595.6355600357056, 4)
(596.1582551002502, 10)
(596.6947300434113, 4)
(597.238792181015, 39)
(597.7630460262299, 45)
(598.3125600814819, 43)
(598.8429560661316, 42)
(599.3638010025024, 42)
(599.8941881656647, 44)
(600.40318608284, 84)
(600.9288849830627, 78)
(601.4411060810089, 47)
(601.983391046524, 31)
(602.5107421875, 7)
(603.0328810214996, 12)
(603.5600252151489, 7)
(604.0887930393219, 7)
(604.5994679927826, 2)
(605.1247780323029, 3)
(605.6568942070007, 12)
(606.1792650222778, 50)
(606.7142131328583, 43)
(607.2431991100311, 44)
(607.7670350074768, 5)
(608.282525062561, 10)
(608.8058230876923, 4)
(609.315190076828, 4)
(609.8324911594391, 40)
(610.3479549884796, 42)
(610.856908082962, 34)
(611.3671560287476, 12)
(611.8844151496887, 18)
(612.4117031097412, 32)
(612.925320148468, 48)
(613.4389481544495, 46)
(613.9560260772705, 23)
(614.4865961074829, 22)
(615.0076479911804, 10)
(615.5172040462494, 37)
(616.0365180969238, 17)
(616.5772831439972, 8)
(617.0981740951538, 6)
(617.6240651607513, 7)
(618.1434900760651, 2)
(618.6552181243896, 0)
(619.2042310237885, 10)
(619.7497811317444, 2)
(620.2691609859467, 2)
(620.8064370155334, 2)
(621.3241770267487, 2)
(621.8571441173553, 1)
(622.3978660106659, 5)
(622.9236249923706, 10)
(623.444286108017, 5)
(623.9683191776276, 17)
(624.529618024826, 20)
(625.0540771484375, 46)
(625.6166741847992, 49)
(626.1423699855804, 54)
(626.6499021053314, 47)
(627.1585412025452, 74)
(627.6998090744019, 91)
(628.2179861068726, 50)
(628.7351701259613, 47)
(629.2594571113586, 11)
(629.8084959983826, 19)
(630.331062078476, 23)
(630.8837201595306, 11)
(631.3979980945587, 7)
(631.9494709968567, 11)
(632.4791650772095, 48)
(633.0294091701508, 44)
